item_id,product_type,name,asset_class_std,region_std,risk_grade,risk_available,expense_ratio,expense_ratio_available,expense_ratio_source,aum,aum_available,return_1y,return_1y_available,as_of_date,source_table,source_row_key
KR103103AF20,BOND,재정증권 2025-0030-0063,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103103AF20
KR103103AF38,BOND,재정증권 2025-0070-0063,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103103AF38
KR103103AF46,BOND,재정증권 2025-0110-0063,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103103AF46
KR103103AF53,BOND,재정증권 2025-0160-0063,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103103AF53
KR103103AF61,BOND,재정증권 2025-0200-0063,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103103AF61
KR103103AG29,BOND,재정증권 2026-0030-0063,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103103AG29
KR103104AF29,BOND,재정증권 2025-0040-0063,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103104AF29
KR103104AF37,BOND,재정증권 2025-0080-0063,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103104AF37
KR103104AF45,BOND,재정증권 2025-0120-0063,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103104AF45
KR103104AF52,BOND,재정증권 2025-0170-0063,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103104AF52
KR103104AF60,BOND,재정증권 2025-0210-0063,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103104AF60
KR103105AF44,BOND,재정증권 2025-0130-0063,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103105AF44
KR10350172C8,BOND,국고채권03000-4212(12-5),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR10350172C8
KR1035017S39,BOND,국고채권05750-2603 (6-1),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR1035017S39
KR103501G562,BOND,국고채권 02250-2506(15-2),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501G562
KR103501GA35,BOND,국고채권 01500-2503(20-1),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GA35
KR103501GA92,BOND,국고채권 01125-2509(20-6),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GA92
KR103501GB34,BOND,국고채권 01250-2603(21-1),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GB34
KR103501GB91,BOND,국고채권 01750-2609(21-7),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GB91
KR103501GC33,BOND,국고채권 02375-2703(22-1),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GC33
KR103501GC66,BOND,국고채권 03125-2506(22-4),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GC66
KR103501GC90,BOND,국고채권 03125-2709(22-8),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GC90
KR103501GCC0,BOND,국고채권 04250-2512(22-13),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GCC0
KR103501GD32,BOND,국고채권 03250-2803(23-1),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GD32
KR103501GD65,BOND,국고채권 03125-2606(23-4),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GD65
KR103501GD99,BOND,국고채권 03500-2809(23-6),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GD99
KR103501GDC8,BOND,국고채권 03875-2612(23-10),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GDC8
KR103501GE31,BOND,국고채권 03250-2903(24-1),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GE31
KR103501GE64,BOND,국고채권 03250-2706(24-4),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GE64
KR103501GE98,BOND,국고채권 03000-2909(24-7),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GE98
KR103501GEC6,BOND,국고채권 02875-2712(24-12),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GEC6
KR103501GF30,BOND,국고채권 02625-2703(25-1),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GF30
KR103501GF63,BOND,국고채권 02250-2806(25-4),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GF63
KR103501GF97,BOND,국고채권 02250-2709(25-6),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GF97
KR103501GFC3,BOND,국고채권 02750-2812(25-10),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GFC3
KR103501GG39,BOND,국고채권 03500-5603(26-2),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103501GG39
KR10350270C0,BOND,국고채권 04750-3012(10-7),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR10350270C0
KR10350271C8,BOND,국고채권 04000-3112(11-7),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR10350271C8
KR1035027V32,BOND,국고채권 05500-2803(08-2),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR1035027V32
KR1035027WC3,BOND,국고채권 05500-2912(09-5),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR1035027WC3
KR103502G3C1,BOND,국고채권 03750-3312(13-8),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G3C1
KR103502G4C9,BOND,국고채권 02750-4412(14-7),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G4C9
KR103502G594,BOND,국고채권 02625-3509(15-6),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G594
KR310201J588,BOND,산금채 15신이1500-0819-1INT(콜),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR310201J588
KR103502G5C6,BOND,국고채권 02250-2512(15-8),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G5C6
KR103502G636,BOND,국고채권 02000-4603(16-1),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G636
KR103502G669,BOND,국고채권 01875-2606(16-3),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G669
KR103502G693,BOND,국고채권 01500-3609(16-6),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G693
KR103502G6C4,BOND,국고채권 01500-2612(16-8),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G6C4
KR103502G735,BOND,국고채권 02125-4703(17-1),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G735
KR103502G768,BOND,국고채권 02125-2706(17-3),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G768
KR103502G792,BOND,국고채권 02250-3709(17-5),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G792
KR103502G7C2,BOND,국고채권 02375-2712(17-7),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G7C2
KR103502G834,BOND,국고채권 02625-4803(18-2),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G834
KR103502G867,BOND,국고채권 02625-2806(18-4),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G867
KR103502G891,BOND,국고채권 02375-3809(18-7),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G891
KR103502G8C0,BOND,국고채권 02375-2812(18-10),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G8C0
KR103502G933,BOND,국고채권 02000-4903(19-2),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G933
KR103502G966,BOND,국고채권 01875-2906(19-4),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G966
KR103503G691,BOND,국고채권 01500-6609(16-9),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103503G691
KR103502G990,BOND,국고채권 01125-3909(19-6),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G990
KR103502G9C8,BOND,국고채권 01375-2912(19-8),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502G9C8
KR103502GA34,BOND,국고채권 01500-5003(20-2),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GA34
KR103502GA67,BOND,국고채권 01375-3006(20-4),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GA67
KR103502GA91,BOND,국고채권01500-4009(20-7),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GA91
KR103502GAC2,BOND,국고채권 01500-3012(20-9),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GAC2
KR103502GB33,BOND,국고채권 01875-5103(21-2),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GB33
KR103502GB66,BOND,국고채권 02000-3106(21-5),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GB66
KR103502GBC0,BOND,국고채권 02375-3112(21-11),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GBC0
KR103502GC32,BOND,국고채권 02500-5203(22-2),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GC32
KR103502GC65,BOND,국고채권 03375-3206(22-5),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GC65
KR103502GC99,BOND,국고채권 03125-5209(22-9),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GC99
KR103502GCC8,BOND,국고채권 04250-3212(22-14),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GCC8
KR103502GD31,BOND,국고채권 03250-5303(23-2),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GD31
KR60095F1FB7,BOND,굿랜딩제일차1,BOND,KR,1.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR60095F1FB7
KR103502GD64,BOND,국고채권 03250-3306(23-5),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GD64
KR103502GD98,BOND,국고채권 03625-5309(23-7),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GD98
KR103502GDC6,BOND,국고채권 04125-3312(23-11),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GDC6
KR103502GE30,BOND,국고채권 03250-5403(24-2),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GE30
KR103502GE63,BOND,국고채권 03500-3406(24-5),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GE63
KR103502GE97,BOND,국고채권 02750-5409(24-8),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GE97
KR103502GEC4,BOND,국고채권 03000-3412(24-13),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GEC4
KR103502GF39,BOND,국고채권 02625-5503(25-2),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GF39
KR103502GF62,BOND,국고채권 02625-3506(25-5),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GF62
KR103502GF96,BOND,국고채권 02625-5509(25-7),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GF96
KR103502GFC1,BOND,국고채권 03250-3512(25-11),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GFC1
KR103502GG38,BOND,국고채권 03000-2803(26-1),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103502GG38
KR1035037T34,BOND,국고채권 05250-2703(07-3),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR1035037T34
KR103503G568,BOND,물가연동국고채권 01750-2506(15-5),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103503G568
KR103503G667,BOND,물가연동국고채권 01000-2606(16-5),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103503G667
KR103503G865,BOND,물가연동국고채권 01750-2806(18-5),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103503G865
KR103503G899,BOND,국고채권 02000-6809(18-8),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103503G899
KR103503GA66,BOND,물가연동국고채권 01125-3006(20-5),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103503GA66
KR103503GA90,BOND,국고채권 01625-7009(20-10),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103503GA90
KR103503GB99,BOND,국고채권 01875-4109(21-9),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103503GB99
KR103503GC64,BOND,물가연동국고채권 01625-3206(22-6),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103503GC64
KR103503GD30,BOND,국고채권 03375-2503(23-3),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103503GD30
KR103503GD97,BOND,국고채권 03625-2509(23-8),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103503GD97
KR103503GE39,BOND,국고채권 03250-2603(24-3),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103503GE39
KR103503GE62,BOND,물가연동국고채권 00750-3406(24-6),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103503GE62
KR103503GE96,BOND,국고채권 02875-2609(24-9),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103503GE96
KR103503GF38,BOND,국고채권 02625-3003(25-3),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103503GF38
KR103503GF95,BOND,국고채권 02500-3009(25-8),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103503GF95
KR103503GG37,BOND,국고채권 03375-3103(26-3),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103503GG37
KR103504GC97,BOND,국고채권 03250-4209(22-11),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103504GC97
KR103504GD96,BOND,국고채권 03875-4309(23-9),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103504GD96
KR103504GE95,BOND,국고채권 02875-4409(24-10),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103504GE95
KR103504GF94,BOND,국고채권 02750-4509(25-9),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103504GF94
KR103505GC96,BOND,국고채권 03500-7209(22-12),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103505GC96
KR103505GE94,BOND,국고채권 02750-7409(24-11),BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR103505GE94
KR104301DE67,BOND,개인투자용국채 03540-3406,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104301DE67
KR104301DE75,BOND,개인투자용국채 03275-3407,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104301DE75
KR104301DE83,BOND,개인투자용국채 03185-3408,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104301DE83
KR104301DE91,BOND,개인투자용국채 02980-3409,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104301DE91
KR104301DEA1,BOND,개인투자용국채 03000-3410,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104301DEA1
KR104301DEB9,BOND,개인투자용국채 03050-3411,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104301DEB9
KR104301DF17,BOND,개인투자용국채 02665-3501,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104301DF17
KR104301DF25,BOND,개인투자용국채 02840-3502,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104301DF25
KR104301DF33,BOND,개인투자용국채 02685-3003,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104301DF33
KR104301DF41,BOND,개인투자용국채 02680-3004,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104301DF41
KR104301DF58,BOND,개인투자용국채 02440-3005,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104301DF58
KR104301DF66,BOND,개인투자용국채 02480-3006,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104301DF66
KR104301DF74,BOND,개인투자용국채 02655-3007,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104301DF74
KR104301DF82,BOND,개인투자용국채 02625-3008,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104301DF82
KR104301DF90,BOND,개인투자용국채 02580-3009,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104301DF90
KR104301DFA8,BOND,개인투자용국채 02585-3010,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104301DFA8
KR104301DFB6,BOND,개인투자용국채 02735-3011,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104301DFB6
KR104301DG16,BOND,개인투자용국채 03245-3101,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104301DG16
KR104301DG24,BOND,개인투자용국채 03385-3102,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104301DG24
KR104302DE66,BOND,개인투자용국채 03425-4406,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104302DE66
KR104302DE74,BOND,개인투자용국채 03220-4407,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104302DE74
KR104302DE82,BOND,개인투자용국채 03085-4408,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104302DE82
KR104302DE90,BOND,개인투자용국채 03000-4409,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104302DE90
KR104302DEA9,BOND,개인투자용국채 02920-4410,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104302DEA9
KR104302DEB7,BOND,개인투자용국채 03025-4411,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104302DEB7
KR104302DF16,BOND,개인투자용국채 02750-4501,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104302DF16
KR104302DF24,BOND,개인투자용국채 02770-4502,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104302DF24
KR104302DF32,BOND,개인투자용국채 02840-3503,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104302DF32
KR104302DF40,BOND,개인투자용국채 02830-3504,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104302DF40
KR104302DF57,BOND,개인투자용국채 02700-3505,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104302DF57
KR104302DF65,BOND,개인투자용국채 02695-3506,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104302DF65
KR104302DF73,BOND,개인투자용국채 02885-3507,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104302DF73
KR104302DF81,BOND,개인투자용국채 02835-3508,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104302DF81
KR104302DF99,BOND,개인투자용국채 02820-3509,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104302DF99
KR104302DFA6,BOND,개인투자용국채 02835-3510,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104302DFA6
KR104302DFB4,BOND,개인투자용국채 02885-3511,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104302DFB4
KR104302DG15,BOND,개인투자용국채 03410-3601,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104302DG15
KR104302DG23,BOND,개인투자용국채 03520-3602,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104302DG23
KR104303DF31,BOND,개인투자용국채 02705-4503,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104303DF31
KR104303DF49,BOND,개인투자용국채 02700-4504,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104303DF49
KR104303DF56,BOND,개인투자용국채 02560-4505,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104303DF56
KR104303DF64,BOND,개인투자용국채 02715-4506,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104303DF64
KR104303DF72,BOND,개인투자용국채 02825-4507,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104303DF72
KR104303DF80,BOND,개인투자용국채 02805-4508,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104303DF80
KR104303DF98,BOND,개인투자용국채 02865-4509,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104303DF98
KR104303DFA4,BOND,개인투자용국채 02805-4510,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104303DFA4
KR104303DFB2,BOND,개인투자용국채 02945-4511,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104303DFB2
KR104303DG14,BOND,개인투자용국채 03365-4601,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104303DG14
KR104303DG22,BOND,개인투자용국채 03565-4602,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR104303DG22
KR20010119A4,BOND,서울특별시채권 2019-01,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR20010119A4
KR20010119C0,BOND,서울특별시채권 2019-06,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR20010119C0
KR2001011A77,BOND,서울특별시채권 2020-04,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR2001011A77
KR2001011AB3,BOND,서울특별시채권 2020-07,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR2001011AB3
KR2001011B50,BOND,서울특별시채권2021-03,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR2001011B50
KR2001011B68,BOND,서울특별시채권 2021-04,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR2001011B68
KR2001011BB1,BOND,서울특별시채권 2021-05,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR2001011BB1
KR2001011BC9,BOND,서울특별시채권2021-08,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR2001011BC9
KR2001011C26,BOND,서울특별시채권 2022-1,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR2001011C26
KR2001011DB7,BOND,서울특별시채권2023-1,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR2001011DB7
KR2001011E99,BOND,서울특별시채권 2024-1,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR2001011E99
KR2001011EC3,BOND,서울특별시채권2024-2,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR2001011EC3
KR2001011F31,BOND,서울특별시채권2025-1,BOND,KR,6.0,True,,False,,,False,,False,2026-07-11,PRBD01N001,PD_NO=KR2001011F31
