AFTER_TAX_YIELD,APPLIED_YIELD,AVG_ANNUAL_TAX_YIELD,BDBNS_ABL_CHNL_NM,BDBNS_ABL_CHNL_TCD,BD_INRT_TCD,BD_INTP_TCD,BD_KND,BD_OFR_TCD,BD_TISU_A,BUYABLE_QUANTITY,BUY_YIELD,CORP_AFTER_TAX_YIELD,CORP_PRETAX_YIELD,COV,CRD_GRD,CRD_GRD_DT,CURR_CD,DEPO_EQUIV_YIELD_154,DEPO_EQUIV_YIELD_495,DIRTY,DUR,EVAL_PRICE,EXG_CLOSE_PRICE,EXG_CLOSE_PRICE_BASE_DT,EXG_CLOSE_YIELD,EXRT_GRTE_ERN_R,EXRT_GRTE_ERN_R_TCD,EXRT_RPY_R,INFO_BASE_DT,INFO_SEQ,ISU_BAL_AMT,ISU_DT,MAT_DT,NDY_APPLIED_YIELD,NDY_COV,NDY_DIRTY,NDY_DUR,NDY_EVAL_PRICE,PD_ABRV_ENG_NM,PD_ABRV_NM,PD_CTRY_CD,PD_ENG_NM,PD_EXG_MKT,PD_NM,PD_NO,PD_PBCM,PD_PEN_TR_YN,PD_RISK_GCD,PD_RISK_NM,PD_STD_INFO_UPDATE,PREF_TAX_YIELD,REMAINING_DAYS,SALE_YIELD_BASE_DT,SRFC_IRT,STD_PD_MCLS_NM,STD_PD_SCLS_NM,TRADE_PRICE,drv_is_perpetual,drv_maturity_status,drv_is_matured,drv_is_buyable,drv_crd_grd_norm,drv_crd_grd_rank,drv_risk_grade,drv_std_info_lag_days,drv_is_intl_bond
,3.528,,,,고정금리,복리채,지역개발채,공모,15912730000,,,,,2.1407,,,KRW,,,10137.76,1.0813,10137.76,,,,0.0,99,100.0,2026-08-21,1,15825680000.0,2022-09-30,2027-09-30,3.528,2.1214,10138.74,1.0827,10138.74,CHUNGBUK PROVINCIAL22-09,충북지역개발22-09,KR,CHUNGBUK PROVINCIAL DEVELOPMENT22-09,장외,충북지역개발채권 22-09,KR2033022C91,충청북도,Y,16,매우낮은위험(6등급),2026-08-21,,405.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.528,,,,고정금리,복리채,지역개발채,공모,11819945000,,,,,2.1407,,,KRW,,,10137.76,1.0813,10137.76,,,,0.0,99,100.0,2026-08-21,1,11731345000.0,2022-09-30,2027-09-30,3.528,2.1214,10138.74,1.0827,10138.74,JUNBUK PROVINCIAL22-09,전북지역개발22-09,KR,JUNBUK PROVINCIAL DEVELOPMENT22-09,장외,전북지역개발채권22-09,KR2055012C96,전라북도,Y,16,매우낮은위험(6등급),2026-08-21,,405.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.336,,,,고정금리,복리채,지역개발채,공모,19514805000,,,,,1.0,,,KRW,,,10298.82,0.6746,10298.82,,,,0.0,99,100.0,2026-08-21,1,19442015000.0,2022-04-30,2027-04-30,3.336,0.9648,10299.74,0.675,10299.74,CHUNNAM PROVINCIAL22-04,전남지역개발22-04,KR,CHUNNAM PROVINCIAL DEVELOPMENT22-04,장외,전남지역개발채권 22-04,KR2066022C42,전남광주통합특별시,Y,16,매우낮은위험(6등급),2026-08-21,,252.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.328,,,,고정금리,복리채,지역개발채,공모,13455335000,,,,,26.9639,,,KRW,,,8953.54,4.7885,8953.54,,,,0.0,99,100.0,2026-08-21,1,13350815000.0,2026-07-31,2031-07-31,4.328,26.938,8954.56,4.8037,8954.56,KYUNGBUK PROVINCIAL26-07,경북지역개발26-07,KR,KYUNGBUK PROVINCIAL DEVELOPMENT26-07,장외,경북지역개발채권 26-07,KR2077022G78,경상북도,Y,16,매우낮은위험(6등급),2026-08-21,,1805.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.201,,,,고정금리,복리채,지역개발채,공모,7831410000,,,,,21.467,,,KRW,,,9224.26,4.2313,9224.26,,,,0.0,99,100.0,2026-08-21,1,7757045000.0,2025-12-31,2030-12-31,4.201,21.4266,9225.31,4.2447,9225.31,KYUNGNAM PROVINCIAL25-12,경남지역개발25-12,KR,KYUNGNAM PROVINCIAL DEVELOPMENT25-12,장외,경남지역개발채권 25-12,KR2088022FC3,경상남도,N,16,매우낮은위험(6등급),2026-08-21,,1593.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.449,,,,고정금리,이표채,일반특수법인채,공모,200000000000,,,,,0.4923,AAA,2020-02-25,KRW,,,9976.85,0.5001,9976.85,,,,0.0,99,100.0,2026-08-21,1,200000000000.0,2020-02-25,2027-02-25,3.449,0.4889,9977.8,0.4988,9977.8,KEPCO1021,한국전력1021,KR,KOREA ELECTRIC POWER CORPCORPORATION1021,장외,한국전력공사채권1021,KR350104GA25,한국전력공사(주),Y,16,매우낮은위험(6등급),2026-08-21,,188.0,,1.515,특수채,공사채,,N,active,N,Y,AAA,1,6,1,N
,3.588,,,,고정금리,이표채,일반회사채,공모,130000000000,,,,,0.3412,AA+,2026-03-05,KRW,,,9924.83,0.4759,9924.83,,,,0.0,99,100.0,2026-08-21,1,130000000000.0,2020-02-14,2027-02-14,3.588,0.3379,9925.79,0.4742,9925.79,SK HYNIX221-3,에스케이하이닉스221-3,KR,SK HYNIX221-3,장외,에스케이하이닉스221-3,KR6000663A27,에스케이하이닉스(주),Y,15,낮은위험(5등급),2026-08-21,,177.0,,1.929,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,5.281,,,,고정금리,이표채,일반회사채,공모,153000000000,,,,,2.2634,A-,2026-02-24,KRW,,,9960.52,1.4472,9960.52,,,,0.0,99,100.0,2026-08-21,1,153000000000.0,2026-02-24,2028-02-24,5.281,2.2574,9961.93,1.4457,9961.93,SK ecoplant185-3,SK에코플랜트185-3,KR,SK ecoplant185-3,장외,SK에코플랜트185-3,KR6003344G22,SK에코플랜트(주),Y,14,보통위험(4등급),2026-08-21,,552.0,,4.761,회사채,일반사채,,N,active,N,Y,A-,7,4,1,N
,4.557,,,,고정금리,이표채,할부금융채,공모,30000000000,,,,,1.7946,A+,2025-11-25,KRW,,,9994.88,1.2143,9994.88,,,,0.0,99,100.0,2026-08-21,1,30000000000.0,2025-11-25,2027-11-24,4.557,1.789,9996.12,1.2135,9996.12,MERITZ CAPITAL288-3,메리츠캐피탈288-3,KR,MERITZ CAPITAL288-3,장외,메리츠캐피탈288-3,KR616937CFB0,메리츠캐피탈(주),Y,14,보통위험(4등급),2026-08-21,,460.0,,3.775,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,4.31,,,,고정금리,이표채,할부금융채,공모,70000000000,,,,,2.6651,AA-,2026-01-16,KRW,,,9934.7,1.5051,9934.7,,,,0.0,99,100.0,2026-08-21,1,70000000000.0,2025-03-13,2028-03-13,4.31,2.657,9935.86,1.5045,9935.86,iM Capital128-3,아이엠캐피탈128-3,KR,iM Capital128-3,장외,아이엠캐피탈128-3,KR6176943F30,(주)아이엠캐피탈,Y,15,낮은위험(5등급),2026-08-21,,570.0,,3.447,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,3.944,,,,고정금리,이표채,할부금융채,공모,70000000000,,,,,0.1041,A0,2024-11-13,KRW,,,10027.48,0.2259,10027.48,,,,0.0,99,100.0,2026-08-21,1,70000000000.0,2024-11-13,2026-11-13,3.944,0.1016,10028.55,0.2241,10028.55,KIC117-5,한국투자캐피탈117-5,KR,Korea Investment Capital117-5,장외,한국투자캐피탈117-5,KR6214346EB9,한국투자캐피탈(주),Y,14,보통위험(4등급),2026-08-21,,84.0,,4.711,회사채,일반사채,,N,active,N,Y,A,6,4,1,N
3.7969,3.903,0.0,온오프 겸용,0,고정금리,복리채,국민주택1종,공모,1311498330000,0.0,3.87,3.7969,4.015,10.7228,,,KRW,4.488,6.561,9530.1,2.8594,9530.1,,,,0.0,99,100.0,2026-08-21,2,1307137620000.0,2024-07-31,2029-07-31,3.903,10.7028,9531.08,2.8667,9531.08,KNHB (Ⅰ)24-07,국민주택1종24-07,KR,KOREA NATIONAL HOUSING BOND (Ⅰ)24-07,장외,국민주택1종채권 24-07,KR101501DE79,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,3.8805,1075.0,2026-08-21,1.3,국공채,국민주택,9539.0,N,active,N,Y,,,6,1,N
3.8818,3.949,0.0,온오프 겸용,0,고정금리,복리채,국민주택1종,공모,1138962330000,0.0,3.916,3.8818,4.1035,13.4887,,,KRW,4.588,6.714,9363.01,3.2673,9363.01,,,,0.0,99,100.0,2026-08-21,2,1133628530000.0,2024-12-31,2029-12-31,3.949,13.4489,9364.01,3.2767,9364.01,KNHB (Ⅰ)24-12,국민주택1종24-12,KR,KOREA NATIONAL HOUSING BOND (Ⅰ)24-12,장외,국민주택1종채권 24-12,KR101501DEC5,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,3.9667,1228.0,2026-08-21,1.3,국공채,국민주택,9373.0,N,active,N,Y,,,6,1,N
3.5057,4.236,0.0,온오프 겸용,0,고정금리,이표채,국고채권,공모,14205237600000,0.0,4.194,3.5057,4.1522,34.7138,,,KRW,4.143,4.107,10089.8,5.4645,10089.8,,,,0.0,99,100.0,2026-08-21,2,14060237600000.0,2022-12-10,2032-12-10,4.236,34.6857,10090.96,5.4722,10090.96,KTB04250-3212(22-14),국고04250-3212(22-14),KR,KOREA TREASURY BOND04250-3212(22-14),장외,국고채권 04250-3212(22-14),KR103502GCC8,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,3.7535,2303.0,2026-08-21,4.25,국공채,국고채,10113.0,N,active,N,Y,,,6,1,N
4.1953,4.294,0.0,온오프 겸용,0,고정금리,복리채,도시철도공채,공모,50269905000,0.0,4.254,4.1953,4.6112,25.305,,,KRW,4.958,6.483,9663.55,4.6289,9663.55,,,,0.0,99,100.0,2026-08-21,2,50048610000.0,2024-05-31,2031-05-31,4.294,25.2705,9664.65,4.6439,9664.65,SEOUL SUBWAY24-05,서울도시철도24-05,KR,SEOUL METROPOLITAN CITY SUBWAY BOND24-05,장외,서울도시철도공채증권 24-05,KR2001024E52,서울특별시,Y,16,매우낮은위험(6등급),2026-08-21,4.3546,1744.0,2026-08-21,2.5,국공채,도시철도,9681.0,N,active,N,Y,,,6,1,N
3.4843,3.837,0.0,온오프 겸용,0,고정금리,복리채,지역개발채,공모,2895935000,0.0,3.802,3.4843,3.8847,6.0435,,,KRW,4.118,5.143,10449.26,2.0513,10449.26,,,,0.0,99,100.0,2026-08-21,2,2883785000.0,2023-09-30,2028-09-30,3.837,6.0217,10450.36,2.0561,10450.36,BUSAN PROVINCIAL23-09,부산지역개발23-09,KR,BUSAN PROVINCIAL DEVELOPMENT23-09,장외,부산지역개발채권 23-09,KR2006022D96,부산광역시,Y,16,매우낮은위험(6등급),2026-08-21,3.6377,771.0,2026-08-21,2.5,국공채,지역개발,10456.0,N,active,N,Y,,,6,1,N
3.2277,3.39,0.0,온오프 겸용,0,고정금리,복리채,지역개발채,공모,17446245000,0.0,3.385,3.2277,3.3921,1.2125,,,KRW,3.815,5.67,10266.15,0.7569,10266.15,,,,0.0,99,100.0,2026-08-21,2,17372350000.0,2022-05-31,2027-05-31,3.39,1.1828,10267.08,0.7575,10267.08,CHUNGNAM PROVINCIAL22-05,충남지역개발22-05,KR,CHUNGNAM PROVINCIAL DEVELOPMENT22-05,장외,충남지역개발채권 22-05,KR2022022C52,충청남도,Y,16,매우낮은위험(6등급),2026-08-21,3.2907,283.0,2026-08-21,1.05,국공채,지역개발,10266.0,N,active,N,Y,,,6,1,N
3.8218,4.071,0.0,온오프 겸용,0,고정금리,복리채,지역개발채,공모,31928490000,0.0,4.037,3.8218,4.2384,13.4582,,,KRW,4.517,5.741,9891.91,3.2645,9891.91,,,,0.0,99,100.0,2026-08-21,2,31722195000.0,2024-12-31,2029-12-31,4.071,13.4179,9892.99,3.2741,9892.99,KYUNGBUK PROVINCIAL24-12,경북지역개발24-12,KR,KYUNGBUK PROVINCIAL DEVELOPMENT24-12,장외,경북지역개발채권 24-12,KR2077022EC9,경상북도,Y,16,매우낮은위험(6등급),2026-08-21,3.9814,1228.0,2026-08-21,2.5,국공채,지역개발,9902.0,N,active,N,Y,,,6,1,N
,3.901,,,,고정금리,이표채,할부금융채,공모,90000000000,,,,,0.5538,AA-,2026-01-16,KRW,,,10087.98,0.6352,10087.98,0.0,,0.0,0.0,99,100.0,2026-08-21,1,90000000000.0,2024-04-18,2027-04-16,3.901,0.5481,10089.04,0.6337,10089.04,iM Capital114-3,아이엠캐피탈114-3,KR,iM Capital114-3,장내,아이엠캐피탈 114-3,KR6176943E49,(주)아이엠캐피탈,Y,15,낮은위험(5등급),2026-08-21,,238.0,,4.616,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.829,,,,고정금리,이표채,할부금융채,공모,20000000000,,,,,0.6836,A0,2024-05-14,KRW,,,10073.68,0.7134,10073.68,,,,0.0,99,100.0,2026-08-21,1,20000000000.0,2024-05-14,2027-05-14,4.829,0.6793,10074.99,0.7121,10074.99,KIC112-4,한국투자캐피탈112-4,KR,Korea Investment Capital112-4,장외,한국투자캐피탈112-4,KR6214344E50,한국투자캐피탈(주),N,14,보통위험(4등급),2026-08-21,,266.0,,5.711,회사채,일반사채,,N,active,N,Y,A,6,4,1,N
,2.878,,,,고정금리,복리채,국민주택1종,공모,1444297360000,,,,,0.1466,,,KRW,,,10451.48,0.1908,10451.48,,,,0.0,99,100.0,2026-08-21,1,1441275940000.0,2021-10-31,2026-10-31,2.878,0.1204,10452.3,0.1896,10452.3,KNHB (Ⅰ)21-10,국민주택1종21-10,KR,KOREA NATIONAL HOUSING BOND (Ⅰ)21-10,장외,국민주택1종채권 21-10,KR101501DBA5,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,,71.0,,1.0,국공채,국민주택,,N,active,N,Y,,,6,1,N
,3.404,,,,고정금리,복리채,국민주택1종,공모,1139257720000,,,,,1.6876,,,KRW,,,10183.3,0.9189,10183.3,,,,0.0,99,100.0,2026-08-21,1,1132975630000.0,2022-07-31,2027-07-31,3.404,1.674,10184.21,0.9197,10184.21,KNHB (Ⅰ)22-07,국민주택1종22-07,KR,KOREA NATIONAL HOUSING BOND (Ⅰ)22-07,장외,국민주택1종채권 22-07,KR101501DC71,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,,344.0,,1.0,국공채,국민주택,,N,active,N,Y,,,6,1,N
,4.255,,,,고정금리,복리채,국민주택1종,공모,1214837580000,,,,,25.3235,,,KRW,,,8612.19,4.6302,8612.19,,,,0.0,99,100.0,2026-08-21,1,1211867270000.0,2026-05-31,2031-05-31,4.255,25.2901,8613.16,4.6451,8613.16,KNHB (Ⅰ)26-05,국민주택1종26-05,KR,KOREA NATIONAL HOUSING BOND (Ⅰ)26-05,장외,국민주택1종채권 26-05,KR101501DG51,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,,1744.0,,1.0,국공채,국민주택,,N,active,N,Y,,,6,1,N
,3.307,,,,고정금리,이표채,국고채권,공모,17998015000000,,,,,0.5472,,,KRW,,,10054.8,0.5412,10054.8,,,,0.0,99,100.0,2026-08-21,1,14980015000000.0,2022-03-10,2027-03-10,3.307,0.5407,10055.7,0.54,10055.7,KTB02375-2703(22-1),국고02375-2703(22-1),KR,KOREA TREASURY BOND02375-2703(22-1),장외,국고채권 02375-2703(22-1),KR103501GC33,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,,201.0,,2.375,국공채,국고채,,N,active,N,Y,,,6,1,N
,3.557,,,,고정금리,복리채,도시철도공채,공모,65357925000,,,,,2.3766,,,KRW,,,10271.02,1.1643,10271.02,,,,0.0,99,100.0,2026-08-21,1,65266330000.0,2020-10-31,2027-10-31,3.557,2.3488,10272.01,1.1662,10272.01,SEOUL SUBWAY20-10,서울도시철도20-10,KR,SEOUL METROPOLITAN CITY SUBWAY BOND20-10,장외,서울도시철도공채증권 20-10,KR2001274AA9,서울특별시,Y,16,매우낮은위험(6등급),2026-08-21,,436.0,,1.0,국공채,도시철도,,N,active,N,Y,,,6,1,N
,3.847,,,,고정금리,복리채,지역개발채,공모,4888245000,,,,,6.4381,,,KRW,,,10413.31,2.1343,10413.31,,,,0.0,99,100.0,2026-08-21,1,4885720000.0,2023-10-31,2028-10-31,3.847,6.4085,10414.39,2.1395,10414.39,DAEJON PROVINCIAL23-10,대전지역개발23-10,KR,DAEJON PROVINCIAL DEVELOPMENT23-10,장외,대전지역개발채권23-10,KR2003012DA5,대전광역시,Y,16,매우낮은위험(6등급),2026-08-21,,802.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.051,,,,고정금리,복리채,지역개발채,공모,6168775000,,,,,11.7657,,,KRW,,,9998.72,3.019,9998.72,,,,0.0,99,100.0,2026-08-21,1,5714670000.0,2024-09-30,2029-09-30,4.051,11.7405,9999.82,3.0272,9999.82,DAEJON PROVINCIAL24-09,대전지역개발24-09,KR,DAEJON PROVINCIAL DEVELOPMENT24-09,장외,대전지역개발채권24-09,KR2003022E92,대전광역시,N,16,매우낮은위험(6등급),2026-08-21,,1136.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,2.875,,,,고정금리,복리채,지역개발채,공모,12365050000,,,,,0.0139,,,KRW,,,10527.73,0.0262,10527.73,,,,0.0,99,100.0,2026-08-21,1,12351070000.0,2021-08-31,2026-08-31,2.875,0.0087,10528.56,0.0244,10528.56,INCHEON PROVINCIAL21-08,인천지역개발21-08,KR,INCHEON PROVINCIAL DEVELOPMENT21-08,장외,인천지역개발채권 21-08,KR2004012B87,인천광역시,N,16,매우낮은위험(6등급),2026-08-21,,10.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,2.974,,,,고정금리,복리채,지역개발채,공모,13886175000,,,,,0.241,,,KRW,,,10450.03,0.2714,10450.03,,,,0.0,99,100.0,2026-08-21,1,13881060000.0,2021-11-30,2026-11-30,2.974,0.208,10450.87,0.2705,10450.87,INCHEON PROVINCIAL21-11,인천지역개발21-11,KR,INCHEON PROVINCIAL DEVELOPMENT21-11,장외,인천지역개발채권 21-11,KR2004012BB6,인천광역시,Y,16,매우낮은위험(6등급),2026-08-21,,101.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.025,,,,고정금리,복리채,지역개발채,공모,9815740000,,,,,10.6978,,,KRW,,,10073.08,2.8569,10073.08,,,,0.0,99,100.0,2026-08-21,1,9809605000.0,2024-07-31,2029-07-31,4.025,10.6774,10074.14,2.8644,10074.14,INCHEON PROVINCIAL24-07,인천지역개발24-07,KR,INCHEON PROVINCIAL DEVELOPMENT24-07,장외,인천지역개발채권 24-07,KR2004022E74,인천광역시,N,16,매우낮은위험(6등급),2026-08-21,,1075.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.046,,,,고정금리,복리채,지역개발채,공모,2537930000,,,,,11.2494,,,KRW,,,10033.66,2.9386,10033.66,,,,0.0,99,100.0,2026-08-21,1,2529855000.0,2024-08-31,2029-08-31,4.046,11.2327,10034.77,2.9464,10034.77,BUSAN PROVINCIAL24-08,부산지역개발24-08,KR,BUSAN PROVINCIAL DEVELOPMENT24-08,장외,부산지역개발채권 24-08,KR2006012E89,부산광역시,Y,16,매우낮은위험(6등급),2026-08-21,,1106.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.805,,,,고정금리,복리채,도시철도공채,공모,7005655000,,,,,5.2808,,,KRW,,,10521.82,1.8888,10521.82,,,,0.0,99,100.0,2026-08-21,1,7005420000.0,2023-07-31,2028-07-31,3.805,5.264,10522.88,1.8929,10522.88,BUSAN SUBWAY23-07,부산도시철도23-07,KR,BUSAN SUBWAY23-07,장외,부산도시철도공채증권 23-07,KR2006024D78,부산광역시,Y,16,매우낮은위험(6등급),2026-08-21,,710.0,,2.5,국공채,도시철도,,N,active,N,Y,,,6,1,N
,2.897,,,,고정금리,복리채,도시철도공채,공모,4141390000,,,,,0.069,,,KRW,,,10502.69,0.1072,10502.69,,,,0.0,99,100.0,2026-08-21,1,4141390000.0,2021-09-30,2026-09-30,2.897,0.0523,10503.52,0.1057,10503.52,DAEGU SUBWAY21-09,대구도시철도21-09,KR,DAEGU SUBWAY21-09,장외,대구도시철도공채증권21-09,KR2007014B96,대구광역시,Y,16,매우낮은위험(6등급),2026-08-21,,40.0,,1.05,국공채,도시철도,,N,active,N,Y,,,6,1,N
,4.201,,,,고정금리,복리채,지역개발채,공모,13973100000,,,,,21.467,,,KRW,,,9224.26,4.2313,9224.26,,,,0.0,99,100.0,2026-08-21,1,13875035000.0,2025-12-31,2030-12-31,4.201,21.4266,9225.31,4.2447,9225.31,ULSAN PROVINCIAL25-12,울산지역개발25-12,KR,ULSAN PROVINCIAL DEVELOPMENT25-12,장외,울산지역개발채권 25-12,KR2008012FC1,울산광역시,N,16,매우낮은위험(6등급),2026-08-21,,1593.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.051,,,,고정금리,복리채,지역개발채,공모,14249050000,,,,,11.7657,,,KRW,,,9998.72,3.019,9998.72,,,,0.0,99,100.0,2026-08-21,1,14158450000.0,2024-09-30,2029-09-30,4.051,11.7405,9999.82,3.0272,9999.82,CHUNGBUK PROVINCIAL24-09,충북지역개발24-09,KR,CHUNGBUK PROVINCIAL DEVELOPMENT24-09,장외,충북지역개발채권 24-09,KR2033022E99,충청북도,N,16,매우낮은위험(6등급),2026-08-21,,1136.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.208,,,,고정금리,복리채,지역개발채,공모,8211700000,,,,,0.6375,,,KRW,,,10362.04,0.5122,10362.04,,,,0.0,99,100.0,2026-08-21,1,8197815000.0,2022-02-28,2027-02-28,3.208,0.597,10362.94,0.5122,10362.94,JUNBUK PROVINCIAL22-02,전북지역개발22-02,KR,JUNBUK PROVINCIAL DEVELOPMENT22-02,장외,전북지역개발채권22-02,KR2055022C29,전라북도,Y,16,매우낮은위험(6등급),2026-08-21,,191.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.275,,,,고정금리,복리채,지역개발채,공모,7640930000,,,,,24.4856,,,KRW,,,9070.23,4.5476,9070.23,,,,0.0,99,100.0,2026-08-21,1,7610010000.0,2026-04-30,2031-04-30,4.275,24.4481,9071.26,4.5623,9071.26,JUNBUK PROVINCIAL26-04,전북지역개발26-04,KR,JUNBUK PROVINCIAL DEVELOPMENT26-04,장외,전북지역개발채권26-04,KR2055022G41,전라북도,Y,16,매우낮은위험(6등급),2026-08-21,,1713.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,2.897,,,,고정금리,복리채,지역개발채,공모,17662785000,,,,,0.069,,,KRW,,,10502.69,0.1072,10502.69,,,,0.0,99,100.0,2026-08-21,1,17582730000.0,2021-09-30,2026-09-30,2.897,0.0523,10503.52,0.1057,10503.52,CHUNNAM PROVINCIAL21-09,전남지역개발21-09,KR,CHUNNAM PROVINCIAL DEVELOPMENT21-09,장외,전남지역개발채권 21-09,KR2066012B94,전남광주통합특별시,Y,16,매우낮은위험(6등급),2026-08-21,,40.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.557,,,,고정금리,복리채,지역개발채,공모,17624630000,,,,,2.3767,,,KRW,,,10104.19,1.1643,10104.19,,,,0.0,99,100.0,2026-08-21,1,17538850000.0,2022-10-31,2027-10-31,3.557,2.3489,10105.17,1.1662,10105.17,CHUNNAM PROVINCIAL22-10,전남지역개발22-10,KR,CHUNNAM PROVINCIAL DEVELOPMENT22-10,장외,전남지역개발채권 22-10,KR2066012CA1,전남광주통합특별시,Y,16,매우낮은위험(6등급),2026-08-21,,436.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.293,,,,고정금리,복리채,지역개발채,공모,12214760000,,,,,25.3051,,,KRW,,,9030.69,4.6289,9030.69,,,,0.0,99,100.0,2026-08-21,1,12144575000.0,2026-05-31,2031-05-31,4.293,25.2707,9031.71,4.6439,9031.71,CHUNNAM PROVINCIAL26-05,전남지역개발26-05,KR,CHUNNAM PROVINCIAL DEVELOPMENT26-05,장외,전남지역개발채권 26-05,KR2066022G55,전남광주통합특별시,Y,16,매우낮은위험(6등급),2026-08-21,,1744.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,5.109,,,,고정금리,이표채,특수은행채,공모,400000000000,,,,,178.0594,AA0,2023-11-01,KRW,,,10145.31,4.4709,10145.31,,,,0.0,99,100.0,2026-08-21,1,400000000000.0,2023-11-01,2028-11-01,5.109,178.0056,10146.41,5.6584,10146.41,IBK CoCoBond(PWD)2311C(HY)perpA-01(S),기업은행 조건부(상)2311이(신)영A-01(사),KR,Industrial BANK of Korea CoCoBond(PWD)2311C(HY)perpA-01(S),장외,기업은행조건부(상) 2311이(신)영A-01(사)(조건상각/콜/후),KR310501GDB9,(주)중소기업은행,Y,12,높은위험(2등급),2026-08-21,,803.0,,5.19,특수채,특수은행채,,N,active,N,Y,AA,3,2,1,N
,4.547,,,,고정금리,이표채,금융지주회사채,공모,400000000000,,,,,218.4463,AA-,2024-06-14,KRW,,,10092.23,5.1302,10092.23,,,,0.0,99,100.0,2026-08-21,1,400000000000.0,2022-06-10,2027-06-10,4.547,218.3873,10093.3,8.6267,10093.3,HNFG CoCo Bond(PWD)11,하나금융조건부(상)11,KR,HANA Financial Contingent Convertible Bond(PWD)11,장외,하나금융지주 조건부자본증권(상)11(조건상각/콜/후),KR6086791C60,(주)하나금융지주,Y,11,매우높은위험(1등급),2026-08-21,,293.0,,4.55,회사채,일반사채,,N,active,N,Y,AA-,4,1,1,N
,4.087,,,,고정금리,이표채,금융지주회사채,공모,400000000000,,,,,244.7262,AA-,2024-10-25,KRW,,,9880.36,6.8058,9880.36,,,,0.0,99,100.0,2026-08-21,1,400000000000.0,2024-10-25,2029-10-25,4.087,244.6635,9881.32,10.186,9881.32,HNFG CoCo Bond(PWD)15,하나금융조건부(상)15,KR,HANA Financial Contingent Convertible Bond(PWD)15,장외,하나금융지주 조건부자본증권(상)15(조건상각/콜/후),KR6086791EA3,(주)하나금융지주,Y,11,매우높은위험(1등급),2026-08-21,,1161.0,,4.0,회사채,일반사채,,N,active,N,Y,AA-,4,1,1,N
4.0085,4.165,0.0,온오프 겸용,0,고정금리,복리채,도시철도공채,공모,44646190000,0.0,4.13,4.0085,4.4122,20.0291,,,KRW,4.738,6.167,9953.98,4.0696,9953.98,,,,0.0,99,100.0,2026-08-21,2,44600540000.0,2023-10-31,2030-10-31,4.165,19.9958,9955.11,4.082,9955.11,SEOUL SUBWAY23-10,서울도시철도23-10,KR,SEOUL METROPOLITAN CITY SUBWAY BOND23-10,장외,서울도시철도공채증권 23-10,KR2001024DA2,서울특별시,Y,16,매우낮은위험(6등급),2026-08-21,4.1632,1532.0,2026-08-21,2.5,국공채,도시철도,9968.0,N,active,N,Y,,,6,1,N
3.404,3.557,0.0,온오프 겸용,0,고정금리,복리채,지역개발채,공모,6044155000,0.0,3.542,3.404,3.5707,2.3767,,,KRW,4.023,6.009,10104.19,1.1643,10104.19,,,,0.0,99,100.0,2026-08-21,2,6036575000.0,2022-10-31,2027-10-31,3.557,2.3489,10105.17,1.1662,10105.17,DAEJON PROVINCIAL22-10,대전지역개발22-10,KR,DAEJON PROVINCIAL DEVELOPMENT22-10,장외,대전지역개발채권22-10,KR2003022CA6,대전광역시,Y,16,매우낮은위험(6등급),2026-08-21,3.4679,436.0,2026-08-21,1.05,국공채,지역개발,10105.0,N,active,N,Y,,,6,1,N
