AFTER_TAX_YIELD,APPLIED_YIELD,AVG_ANNUAL_TAX_YIELD,BDBNS_ABL_CHNL_NM,BDBNS_ABL_CHNL_TCD,BD_INRT_TCD,BD_INTP_TCD,BD_KND,BD_OFR_TCD,BD_TISU_A,BUYABLE_QUANTITY,BUY_YIELD,CORP_AFTER_TAX_YIELD,CORP_PRETAX_YIELD,COV,CRD_GRD,CRD_GRD_DT,CURR_CD,DEPO_EQUIV_YIELD_154,DEPO_EQUIV_YIELD_495,DIRTY,DUR,EVAL_PRICE,EXG_CLOSE_PRICE,EXG_CLOSE_PRICE_BASE_DT,EXG_CLOSE_YIELD,EXRT_GRTE_ERN_R,EXRT_GRTE_ERN_R_TCD,EXRT_RPY_R,INFO_BASE_DT,INFO_SEQ,ISU_BAL_AMT,ISU_DT,MAT_DT,NDY_APPLIED_YIELD,NDY_COV,NDY_DIRTY,NDY_DUR,NDY_EVAL_PRICE,PD_ABRV_ENG_NM,PD_ABRV_NM,PD_CTRY_CD,PD_ENG_NM,PD_EXG_MKT,PD_NM,PD_NO,PD_PBCM,PD_PEN_TR_YN,PD_RISK_GCD,PD_RISK_NM,PD_STD_INFO_UPDATE,PREF_TAX_YIELD,REMAINING_DAYS,SALE_YIELD_BASE_DT,SRFC_IRT,STD_PD_MCLS_NM,STD_PD_SCLS_NM,TRADE_PRICE,drv_is_perpetual,drv_maturity_status,drv_is_matured,drv_is_buyable,drv_crd_grd_norm,drv_crd_grd_rank,drv_risk_grade,drv_std_info_lag_days,drv_is_intl_bond
,3.628,,,,고정금리,이표채,Conduit회사채,사모,60000000000,,,,,0.0044,AAA,2023-08-31,KRW,,,10110.02,0.027,10110.02,,,,0.0,99,100.0,2026-08-21,1,60000000000.0,2023-08-31,2026-08-31,3.628,0.0038,10111.02,0.0243,10111.02,with GM 19th3-1,위드지엠제십구차3-1,KR,with GM 19th3-1,장외,위드지엠제십구차3-1(사모),KR6465695D88,위드지엠제십구차(주),N,15,낮은위험(5등급),2026-08-21,,10.0,,4.8,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,4.782,,,,고정금리,할인채,,공모,0,,,,,348.0505,,,KRW,,,4105.97,18.4024,4105.97,,,,0.0,99,100.0,2026-08-21,1,0.0,,2045-09-10,4.782,348.0118,4106.51,18.4738,4106.51,KTB PRINCIPAL STRIPS00000-4509(25-9),국고채원금00000-4509(25-9),KR,KOREA TREASURY BOND PRINCIPAL STRIPS00000-4509(25-9),장외,국고채원금분리채권00000-4509(25-9),KRC035FP4597,,N,16,매우낮은위험(6등급),2026-08-21,,6960.0,,0.0,국공채,국고채,,N,active,N,Y,,,6,1,N
,4.386,,,,고정금리,이표채,일반회사채,공모,39000000000,,,,,1.5705,A0,2026-04-24,KRW,,,10036.71,1.1338,10036.71,0.0,,0.0,0.0,99,100.0,2026-08-21,1,39000000000.0,2024-10-24,2027-10-22,4.386,1.5634,10037.9,1.1328,10037.9,KIWOOM F&I6-3,키움에프앤아이6-3,KR,KIWOOM Finance and Investment6-3,장내,키움에프앤아이6-3,KR6420593EA8,키움에프앤아이(주),N,14,보통위험(4등급),2026-08-21,,427.0,,4.416,회사채,일반사채,,N,active,N,Y,A,6,4,1,N
,5.247,,,,고정금리,이표채,일반회사채,사모,85000000000,,,,,7.7319,,,KRW,,,10915.44,3.1778,10915.44,,,,5.0,02,127.6282,2026-08-21,1,85000000000.0,2024-10-25,2029-10-25,5.247,7.7275,10917.08,3.1771,10917.08,REYON PHARMACEUTICAL3CB,이연제약3CB,KR,REYON PHARMACEUTICAL 3CB,장외,이연제약3CB(사모/전환/풋),KR6102461EA3,이연제약(주),N,11,매우높은위험(1등급),2026-08-21,,1161.0,,0.0,회사채,일반사채,,N,active,N,Y,,,1,1,N
,3.93,,,,고정금리,할인채,Conduit회사채,사모,790000000,,,,,0.5699,AAA,2025-08-20,KRW,,,9810.9,0.4812,9810.9,,,,0.0,99,100.0,2026-08-21,1,790000000.0,2025-08-20,2027-02-16,3.93,0.5648,9811.94,0.4784,9811.94,Woorichampion 11th3-5,우리챔피온제십일차3-5,KR,Woorichampion 11th3-5,장외,우리챔피온제십일차3-5(사모),KR6497771F86,우리챔피온제십일차(주),N,15,낮은위험(5등급),2026-08-21,,179.0,,2.9,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,0.0,,,,고정금리,단리채,,공모,3299500000,,,,,0.0092,C0,2023-05-31,KRW,,,3571.62,0.0207,3571.62,,,,0.0,99,100.0,2026-08-21,1,0.0,2023-05-31,2026-08-31,0.0,0.0083,3572.25,0.0189,3572.25,Kodit 2023 7th Secur1-4(S),신보2023제7차유동화1-4(사),KR,Kodit 2023 the 7th Securitization Specialty1-4(S),장외,신보2023제7차유동화전문 1-4(사),KR6459394D51,,N,11,매우높은위험(1등급),2026-08-21,,10.0,,4.386,회사채,일반사채,,N,active,N,Y,C,19,1,1,N
,4.357,,,,고정금리,이표채,일반회사채,공모,47000000000,,,,,1.7115,A0,2026-05-11,KRW,,,9964.16,1.1881,9964.16,0.0,,0.0,0.0,99,100.0,2026-08-21,1,47000000000.0,2026-05-11,2027-11-11,4.357,1.7052,9965.33,1.1872,9965.33,Woori Finacial F&I6-1,우리금융에프앤아이6-1,KR,Woori Financial F&I 6-1,장내,우리금융에프앤아이6-1,KR6453781G52,우리금융에프앤아이(주),N,14,보통위험(4등급),2026-08-21,,447.0,,3.965,회사채,일반사채,,N,active,N,Y,A,6,4,1,N
,7.536,,,,고정금리,이표채,일반회사채,사모,45000000000,,,,,16.8322,,,KRW,,,8187.91,4.6996,8187.91,,,,0.0,04,100.0,2026-08-21,1,45000000000.0,2026-05-07,2031-05-07,7.536,16.8257,8189.14,4.6989,8189.14,SFTC8CB,상아프론테크8CB,KR,SANG-A FRONTEC8CB,장외,상아프론테크 8CB(사모/전환/풋),KR6089981G52,(주)상아프론테크,N,11,매우높은위험(1등급),2026-08-21,,1720.0,,0.0,회사채,일반사채,,N,active,N,Y,,,1,1,N
,4.615,,,,고정금리,이표채,Conduit회사채,사모,6000000000,,,,,0.5923,AAA,2026-03-17,KRW,,,9972.24,0.6618,9972.24,,,,0.0,99,100.0,2026-08-21,1,6000000000.0,2025-01-24,2027-04-24,4.615,0.588,9973.49,0.6591,9973.49,LED 1st1-5,엘이디제일차1-5,KR,LED 1st1-5,장외,엘이디제일차1-5(사모),KR6499475F16,엘이디제일차(주),N,15,낮은위험(5등급),2026-08-21,,246.0,,3.76,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,3.678,,,,변동금리,이표채,Conduit회사채,사모,15000000000,,,,,0.0299,AA0,2026-06-29,KRW,,,10029.05,0.1043,10029.05,,,,0.0,99,100.0,2026-08-21,1,15000000000.0,2026-06-29,2031-12-22,3.678,0.0292,10030.02,0.103,10030.02,mapletree 6th1-2,메이플트리제육차1-2,KR,mapletree 6th1-2,장외,메이플트리제육차 1-2(사모),KR60185C2G63,메이플트리제육차(주),N,15,낮은위험(5등급),2026-08-21,,1949.0,,3.63,회사채,일반사채,,N,active,N,Y,AA,3,5,1,N
,108.9,,,,고정금리,단리채,,공모,1461000000,,,,,3.7284,C0,2025-03-28,KRW,,,2999.0,1.5157,2999.0,,,,0.0,99,100.0,2026-08-21,1,0.0,2025-03-28,2028-06-28,108.9,3.7197,2999.79,1.514,2999.79,Kodit 2025 the 3rd S1-3(G),신보2025제3차유동화1-3(녹),KR,Kodit 2025 the 3rd Securitization Specialty1-3(G),장외,신보2025제3차유동화전문1-3(녹),KR60031D3F34,,N,11,매우높은위험(1등급),2026-08-21,,677.0,,3.432,회사채,일반사채,,N,active,N,Y,C,19,1,1,N
,4.177,,,,고정금리,이표채,일반특수법인채,공모,290000000000,,,,,7.7406,AAA,2026-06-30,KRW,,,9987.97,2.535,9987.97,,,,0.0,99,100.0,2026-08-21,1,290000000000.0,2026-08-06,2029-05-03,4.177,7.7201,9989.08,2.5377,9989.08,KEPCO1606,한국전력1606,KR,KOREA ELECTRIC POWER 1606,장외,한국전력공사채권1606,KR350101GG89,한국전력공사(주),N,16,매우낮은위험(6등급),2026-08-21,,986.0,,4.065,특수채,공사채,,N,active,N,Y,AAA,1,6,1,N
,4.227,,,,고정금리,이표채,일반회사채,사모,60000000000,,,,,0.7578,A+,2026-07-01,KRW,,,10108.02,0.7505,10108.02,,,,0.0,99,100.0,2026-08-21,1,60000000000.0,2022-05-30,2027-05-30,4.227,0.7531,10109.18,0.7478,10109.18,LX HAUSYS15-2,LX하우시스15-2,KR,LX HAUSYS15-2,장외,LX하우시스15-2(사모/강제),KR6108672C58,(주)LX하우시스,N,14,보통위험(4등급),2026-08-21,,282.0,,4.357,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,3.798,,,,고정금리,이표채,일반특수법인채,공모,100000000000,,,,,2.0818,AAA,2024-11-28,KRW,,,9975.24,1.2277,9975.24,0.0,,0.0,0.0,99,100.0,2026-08-21,1,100000000000.0,2024-11-28,2027-11-26,3.798,2.0669,9976.26,1.2278,9976.26,KOREA EXPRESSWAY916,도로공사916,KR,KOREA EXPRESSWAY916,장내,한국도로공사고속도로건설채권916,KR350706GEB3,한국도로공사,N,16,매우낮은위험(6등급),2026-08-21,,462.0,,3.032,특수채,공사채,,N,active,N,Y,AAA,1,6,1,N
,3.393,,,,고정금리,이표채,일반특수법인채,공모,190000000000,,,,,0.4162,AAA,2025-02-06,KRW,,,9988.54,0.4529,9988.54,0.0,,0.0,0.0,99,100.0,2026-08-21,1,190000000000.0,2025-02-06,2027-02-06,3.393,0.4102,9989.45,0.4516,9989.45,KEPCO1460,한국전력1460,KR,KOREA ELECTRIC POWER 1460,장내,한국전력공사채권1460,KR350101GF23,한국전력공사(주),N,16,매우낮은위험(6등급),2026-08-21,,169.0,,2.884,특수채,공사채,,N,active,N,Y,AAA,1,6,1,N
,3.007,,,,고정금리,이표채,일반특수법인채,공모,200000000000,,,,,0.0163,AAA,2021-09-09,KRW,,,10083.84,0.0505,10083.84,0.0,,0.0,0.0,99,100.0,2026-08-21,1,200000000000.0,2021-09-09,2026-09-09,3.007,0.0118,10084.66,0.0486,10084.66,KEPCO1069,한국전력1069,KR,KOREA ELECTRIC POWER CORPCORPORATION1069,장내,한국전력공사채권1069,KR350103GB90,한국전력공사(주),Y,16,매우낮은위험(6등급),2026-08-21,,19.0,,1.99,특수채,공사채,,N,active,N,Y,AAA,1,6,1,N
,3.768,,,,고정금리,이표채,일반특수법인채,공모,110000000000,,,,,1.2931,AAA,2022-08-02,KRW,,,10051.42,0.9248,10051.42,0.0,,0.0,0.0,99,100.0,2026-08-21,1,110000000000.0,2022-08-02,2027-08-02,3.768,1.2847,10052.43,0.9243,10052.43,KEPCO1250,한국전력1250,KR,KOREA ELECTRIC POWER CORPCORPORATION1250,장내,한국전력공사채권1250,KR350103GC81,한국전력공사(주),N,16,매우낮은위험(6등급),2026-08-21,,346.0,,4.1,특수채,공사채,,N,active,N,Y,AAA,1,6,1,N
,4.425,,,,고정금리,이표채,일반특수법인채,공모,80000000000,,,,,20.7508,AAA,2026-05-07,KRW,,,9945.35,4.2165,9945.35,0.0,,0.0,0.0,99,100.0,2026-08-21,1,80000000000.0,2026-05-07,2031-05-07,4.425,20.727,9946.54,4.2224,9946.54,KEPCO1576,한국전력1576,KR,KOREA ELECTRIC POWER 1576,장내,한국전력공사채권1576,KR350103GG53,한국전력공사(주),N,16,매우낮은위험(6등급),2026-08-21,,1720.0,,4.023,특수채,공사채,,N,active,N,Y,AAA,1,6,1,N
,3.316,,,,고정금리,이표채,일반특수법인채,공모,200000000000,,,,,0.3244,AAA,2025-01-14,KRW,,,10011.92,0.3915,10011.92,0.0,,0.0,0.0,99,100.0,2026-08-21,1,200000000000.0,2025-01-14,2027-01-14,3.316,0.3153,10012.81,0.3902,10012.81,KEPCO1454,한국전력1454,KR,KOREA ELECTRIC POWER 1454,장내,한국전력공사채권1454,KR350104GF12,한국전력공사(주),N,16,매우낮은위험(6등급),2026-08-21,,146.0,,2.873,특수채,공사채,,N,active,N,Y,AAA,1,6,1,N
,4.095,,,,고정금리,이표채,일반특수법인채,공모,90000000000,,,,,5.662,AAA,2013-11-26,KRW,,,10049.91,2.1367,10049.91,0.0,,0.0,0.0,99,100.0,2026-08-21,1,90000000000.0,2013-11-26,2028-11-26,4.095,5.6444,10051.02,2.1386,10051.02,KEPCO875,한국전력875,KR,KOREA ELECTRIC POWER CORPCORPORATION875,장내,한국전력공사 875,KR350105G3B1,한국전력공사(주),N,16,매우낮은위험(6등급),2026-08-21,,828.0,,3.902,특수채,공사채,,N,active,N,Y,AAA,1,6,1,N
,4.177,,,,고정금리,이표채,일반특수법인채,공모,600000000000,,,,,7.701,AAA,2026-06-30,KRW,,,10045.65,2.5258,10045.65,0.0,,0.0,0.0,99,100.0,2026-08-21,1,600000000000.0,2026-07-09,2029-05-03,4.177,7.678,10046.78,2.5285,10046.78,KEPCO1604,한국전력1604,KR,KOREA ELECTRIC POWER 1604,장내,한국전력공사채권1604,KR350105GG77,한국전력공사(주),N,16,매우낮은위험(6등급),2026-08-21,,986.0,,4.168,특수채,공사채,,N,active,N,Y,AAA,1,6,1,N
,4.475,,,,고정금리,이표채,일반특수법인채,공모,80000000000,,,,,26.8095,AAA,2021-12-09,KRW,,,9166.23,4.861,9166.23,0.0,,0.0,0.0,99,100.0,2026-08-21,1,80000000000.0,2021-12-09,2031-12-09,4.475,26.7834,9167.34,4.8682,9167.34,KEPCO1103,한국전력1103,KR,KOREA ELECTRIC POWER CORPCORPORATION1103,장내,한국전력공사채권1103,KR350106GBC0,한국전력공사(주),N,16,매우낮은위험(6등급),2026-08-21,,1936.0,,2.583,특수채,공사채,,N,active,N,Y,AAA,1,6,1,N
,3.309,,,,고정금리,이표채,일반특수법인채,공모,280000000000,,,,,0.3169,AAA,2022-01-12,KRW,,,10004.92,0.3862,10004.92,0.0,,0.0,0.0,99,100.0,2026-08-21,1,280000000000.0,2022-01-12,2027-01-12,3.309,0.3076,10005.81,0.3848,10005.81,KEPCO1123,한국전력1123,KR,KOREA ELECTRIC POWER CORPCORPORATION1123,장내,한국전력공사채권 1123,KR350107GC12,한국전력공사(주),N,16,매우낮은위험(6등급),2026-08-21,,144.0,,2.69,특수채,공사채,,N,active,N,Y,AAA,1,6,1,N
,3.484,,,,고정금리,이표채,일반특수법인채,공모,90000000000,,,,,0.5334,AAA,2022-03-07,KRW,,,10120.82,0.5311,10120.82,0.0,,0.0,0.0,99,100.0,2026-08-21,1,90000000000.0,2022-03-07,2027-03-07,3.484,0.5275,10121.78,0.5299,10121.78,KEPCO1151,한국전력1151,KR,KOREA ELECTRIC POWER CORPCORPORATION1151,장내,한국전력공사채권1151,KR350107GC38,한국전력공사(주),N,16,매우낮은위험(6등급),2026-08-21,,198.0,,3.11,특수채,공사채,,N,active,N,Y,AAA,1,6,1,N
,3.597,,,,고정금리,이표채,일반특수법인채,공모,20000000000,,,,,0.6505,AAA,2022-04-07,KRW,,,10143.15,0.6108,10143.15,0.0,,0.0,0.0,99,100.0,2026-08-21,1,20000000000.0,2022-04-07,2027-04-07,3.597,0.64,10144.14,0.6099,10144.14,KEPCO1173,한국전력1173,KR,KOREA ELECTRIC POWER CORPCORPORATION1173,장내,한국전력공사채권1173,KR350109GC44,한국전력공사(주),N,16,매우낮은위험(6등급),2026-08-21,,229.0,,3.7,특수채,공사채,,N,active,N,Y,AAA,1,6,1,N
,4.255,,,,고정금리,이표채,일반특수법인채,공모,300000000000,,,,,10.4277,AAA,2024-10-25,KRW,,,9817.36,2.9623,9817.36,0.0,,0.0,0.0,99,100.0,2026-08-21,1,300000000000.0,2024-10-25,2029-10-25,4.255,10.4083,9818.49,2.9657,9818.49,KEPCO1432,한국전력1432,KR,KOREA ELECTRIC POWER 1432,장내,한국전력공사채권1432,KR350109GEA2,한국전력공사(주),N,16,매우낮은위험(6등급),2026-08-21,,1161.0,,3.279,특수채,공사채,,N,active,N,Y,AAA,1,6,1,N
,4.13,,,,고정금리,복리채,지역개발채,공모,15168730000,,,,,18.6593,,,KRW,,,9379.28,3.9071,9379.28,9589.0,2025-09-30,2.906,0.0,99,100.0,2026-08-21,1,15096540000.0,2025-08-31,2030-08-31,4.13,18.6396,9380.34,3.9185,9380.34,KYUNGBUK PROVINCIAL25-08,경북지역개발25-08,KR,KYUNGBUK PROVINCIAL DEVELOPMENT25-08,장내,경북지역개발채권 25-08,KR2077012F89,경상북도,Y,16,매우낮은위험(6등급),2026-08-21,,1471.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,2.112,,,,고정금리,복리채,국민주택2종,공모,0,,,,,0.2438,,,KRW,,,9941.88,0.2717,9941.88,0.0,,0.0,0.0,99,100.0,2026-08-21,1,0.0,2016-11-30,2026-11-30,2.112,0.2417,9942.45,0.2704,9942.45,KNHB (Ⅱ)16-11,국민주택2종16-11,KR,KOREA NATIONAL HOUSING BOND (Ⅱ)16-11,장내,국민주택2종 2016-11,KR101701D6B2,대한민국,N,16,매우낮은위험(6등급),2026-08-21,,101.0,,0.0,국공채,국민주택,,N,active,N,Y,,,6,1,N
,2.675,,,,고정금리,복리채,국민주택2종,공모,0,,,,,4.219,,,KRW,,,9562.85,1.6477,9562.85,0.0,,0.0,0.0,99,100.0,2026-08-21,1,0.0,2018-04-30,2028-04-30,2.675,4.2133,9563.54,1.6464,9563.54,KNHB (Ⅱ)18-04,국민주택2종18-04,KR,KOREA NATIONAL HOUSING BOND (Ⅱ)18-04,장내,국민주택2종 2018-04,KR101701D849,대한민국,N,16,매우낮은위험(6등급),2026-08-21,,618.0,,0.0,국공채,국민주택,,N,active,N,Y,,,6,1,N
,2.964,,,,고정금리,복리채,국민주택2종,공모,0,,,,,9.2762,,,KRW,,,9243.41,2.6147,9243.41,0.0,,0.0,0.0,99,100.0,2026-08-21,1,0.0,2019-04-30,2029-04-30,2.964,9.268,9244.14,2.6134,9244.14,KNHB (Ⅱ)19-04,국민주택2종19-04,KR,KOREA NATIONAL HOUSING BOND (Ⅱ)19-04,장내,국민주택2종 2019-04,KR101701D948,대한민국,N,16,매우낮은위험(6등급),2026-08-21,,983.0,,0.0,국공채,국민주택,,N,active,N,Y,,,6,1,N
,3.051,,,,고정금리,복리채,국민주택2종,공모,0,,,,,14.3325,,,KRW,,,9014.86,3.3468,9014.86,0.0,,0.0,0.0,99,100.0,2026-08-21,1,0.0,2020-01-31,2030-01-31,3.051,14.3223,9015.6,3.3455,9015.6,KNHB (Ⅱ)20-01,국민주택2종20-01,KR,KOREA NATIONAL HOUSING BOND (Ⅱ)20-01,장내,국민주택2종채권 20-01,KR101701DA14,대한민국,N,16,매우낮은위험(6등급),2026-08-21,,1259.0,,0.0,국공채,국민주택,,N,active,N,Y,,,6,1,N
,3.411,,,,고정금리,이표채,외국환평형기금,공모,1100000000000,,,,,0.9714,,,KRW,,,10050.58,0.785,10050.58,0.0,,0.0,0.0,99,100.0,2026-08-21,1,1100000000000.0,2026-06-10,2027-06-10,3.411,0.9583,10051.51,0.7843,10051.51,KTBFX03250-2706(26-6),외평채권03250-2706(26-6),KR,KTB FOREIGN EXCHANGE FUND BOND03250-2706(26-6),장내,외국환평형기금채권 03250-2706(26-6),KR102701GG62,대한민국,N,16,매우낮은위험(6등급),2026-08-21,,293.0,,3.25,국공채,기타국채,,N,active,N,Y,,,6,1,N
,3.39,,,,고정금리,복리채,도시철도공채,공모,81283470000,,,,,1.2125,,,KRW,,,10435.68,0.7569,10435.68,9763.0,2020-06-30,1.347,0.0,99,100.0,2026-08-21,1,81167895000.0,2020-05-31,2027-05-31,3.39,1.1828,10436.63,0.7575,10436.63,SEOUL SUBWAY20-05,서울도시철도20-05,KR,SEOUL METROPOLITAN CITY SUBWAY BOND20-05,장내,서울도시철도공채증권 20-05,KR2001294A59,서울특별시,Y,16,매우낮은위험(6등급),2026-08-21,,283.0,,1.0,국공채,도시철도,,N,active,N,Y,,,6,1,N
,3.858,,,,고정금리,복리채,지역개발채,공모,14091935000,,,,,6.8382,,,KRW,,,10378.27,2.2144,10378.27,9493.0,2023-12-28,3.627,0.0,99,100.0,2026-08-21,1,13959480000.0,2023-11-30,2028-11-30,3.858,6.8033,10379.36,2.2201,10379.36,KANGWON PROVINCIAL23-11,강원지역개발23-11,KR,KANGWON PROVINCIAL DEVELOPMENT23-11,장내,강원지역개발채권 23-11,KR2002012DB4,강원도,N,16,매우낮은위험(6등급),2026-08-21,,832.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.31,,,,고정금리,복리채,지역개발채,공모,16211185000,,,,,26.1137,,,KRW,,,8992.92,4.7075,8992.92,8952.0,2026-07-31,4.356,0.0,99,100.0,2026-08-21,1,16060780000.0,2026-06-30,2031-06-30,4.31,26.083,8993.95,4.7226,8993.95,KANGWON PROVINCIAL26-06,강원지역개발26-06,KR,KANGWON PROVINCIAL DEVELOPMENT26-06,장내,강원지역개발채권 26-06,KR2002022G68,강원도,N,16,매우낮은위험(6등급),2026-08-21,,1774.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.13,,,,고정금리,복리채,지역개발채,공모,6998815000,,,,,18.6593,,,KRW,,,9379.28,3.9071,9379.28,9589.0,2025-09-30,2.906,0.0,99,100.0,2026-08-21,1,6979050000.0,2025-08-31,2030-08-31,4.13,18.6396,9380.34,3.9185,9380.34,INCHEON PROVINCIAL25-08,인천지역개발25-08,KR,INCHEON PROVINCIAL DEVELOPMENT25-08,장내,인천지역개발채권 25-08,KR2004022F81,인천광역시,N,16,매우낮은위험(6등급),2026-08-21,,1471.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.776,,,,고정금리,이표채,모집지방채,공모,61500000000,,,,,3.5331,,,KRW,,,9945.67,1.5225,9945.67,0.0,,0.0,0.0,99,100.0,2026-08-21,1,19987500000.0,2014-09-25,2029-09-24,3.776,3.5249,9946.69,1.5218,9946.69,KWANGJU CITY8,광주지방채8,KR,KWANGJU METROPOLITAN CITY BOND8,장내,광주지방채 8,KR2005011490,전남광주통합특별시,N,16,매우낮은위험(6등급),2026-08-21,,1130.0,,3.1,국공채,공모지방채,,N,active,N,Y,,,6,1,N
,3.397,,,,고정금리,이표채,모집지방채,공모,266800000000,,,,,1.2413,,,KRW,,,10085.73,0.7676,10085.73,0.0,,0.0,0.0,99,100.0,2026-08-21,1,266800000000.0,2024-06-04,2027-06-04,3.397,1.2125,10086.65,0.7682,10086.65,KWANGJU METROPOLITAN2024-01,광주광역시지방채2024-01,KR,KWANGJU METROPOLITAN CITY BOND2024-01,장내,광주광역시지방채2024-01,KR2005011E66,전남광주통합특별시,N,16,매우낮은위험(6등급),2026-08-21,,287.0,,3.552,국공채,공모지방채,,N,active,N,Y,,,6,1,N
,3.858,,,,고정금리,복리채,지역개발채,공모,7808355000,,,,,6.8382,,,KRW,,,10378.27,2.2144,10378.27,9493.0,2023-12-28,3.627,0.0,99,100.0,2026-08-21,1,7797520000.0,2023-11-30,2028-11-30,3.858,6.8033,10379.36,2.2201,10379.36,KWANGJU PROVINCIAL23-11,광주지역개발23-11,KR,KWANGJU PROVINCIAL DEVELOPMENT23-11,장내,광주지역개발채권 23-11,KR2005022DB0,전남광주통합특별시,N,16,매우낮은위험(6등급),2026-08-21,,832.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.892,,,,고정금리,복리채,지역개발채,공모,6414750000,,,,,8.144,,,KRW,,,10272.91,2.454,10272.91,9524.0,2024-03-29,3.561,0.0,99,100.0,2026-08-21,1,6412550000.0,2024-02-29,2029-02-28,3.892,8.1032,10273.98,2.4607,10273.98,KWANGJU PROVINCIAL24-02,광주지역개발24-02,KR,KWANGJU PROVINCIAL DEVELOPMENT24-02,장내,광주지역개발채권 24-02,KR2005022E22,전남광주통합특별시,N,16,매우낮은위험(6등급),2026-08-21,,922.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.13,,,,고정금리,복리채,지역개발채,공모,6235870000,,,,,18.6593,,,KRW,,,9379.28,3.9071,9379.28,9589.0,2025-09-30,2.906,0.0,99,100.0,2026-08-21,1,6166185000.0,2025-08-31,2030-08-31,4.13,18.6396,9380.34,3.9185,9380.34,KWANGJU PROVINCIAL25-08,광주지역개발25-08,KR,KWANGJU PROVINCIAL DEVELOPMENT25-08,장내,광주지역개발채권 25-08,KR2005022F88,전남광주통합특별시,N,16,매우낮은위험(6등급),2026-08-21,,1471.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.051,,,,고정금리,복리채,지역개발채,공모,6901270000,,,,,11.7657,,,KRW,,,9998.72,3.019,9998.72,9656.0,2024-10-31,3.275,0.0,99,100.0,2026-08-21,1,6845960000.0,2024-09-30,2029-09-30,4.051,11.7405,9999.82,3.0272,9999.82,KWANGJU PROVINCIAL24-09,광주지역개발24-09,KR,KWANGJU PROVINCIAL DEVELOPMENT24-09,장내,광주지역개발채권 24-09,KR2005052E90,전남광주통합특별시,N,16,매우낮은위험(6등급),2026-08-21,,1136.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.11,,,,고정금리,이표채,모집지방채,공모,50000000000,,,,,16.6616,,,KRW,,,9549.37,3.6303,9549.37,0.0,,0.0,0.0,99,100.0,2026-08-21,1,50000000000.0,2025-07-17,2030-07-17,4.11,16.6365,9550.41,3.6409,9550.41,BUSAN CITY2025-6,부산광역시채권2025-6,KR,BUSAN METROPOLITAN CITY BOND2025-6,장내,부산광역시채권2025-6,KR2006011F71,부산광역시,N,16,매우낮은위험(6등급),2026-08-21,,1426.0,,2.766,국공채,공모지방채,,N,active,N,Y,,,6,1,N
,3.777,,,,고정금리,복리채,지역개발채,공모,5147455000,,,,,4.8797,,,KRW,,,10560.15,1.8072,10560.15,9250.0,2023-07-31,4.181,0.0,99,100.0,2026-08-21,1,5135575000.0,2023-06-30,2028-06-30,3.777,4.8549,10561.21,1.8112,10561.21,BUSAN PROVINCIAL23-06,부산지역개발23-06,KR,BUSAN PROVINCIAL DEVELOPMENT23-06,장내,부산지역개발채권 23-06,KR2006022D62,부산광역시,N,16,매우낮은위험(6등급),2026-08-21,,679.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.272,,,,고정금리,복리채,지역개발채,공모,3065015000,,,,,0.8125,,,KRW,,,10330.39,0.5949,10330.39,8956.0,2022-04-29,3.356,0.0,99,100.0,2026-08-21,1,3065015000.0,2022-03-31,2027-03-31,3.272,0.7737,10331.3,0.595,10331.3,DAEGU PROVINCIAL22-03,대구지역개발22-03,KR,DAEGU PROVINCIAL DEVELOPMENT22-03,장내,대구지역개발채권22-03,KR2007012C30,대구광역시,N,16,매우낮은위험(6등급),2026-08-21,,222.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.059,,,,고정금리,복리채,지역개발채,공모,13377360000,,,,,0.3586,,,KRW,,,10420.73,0.3545,10420.73,9250.0,2022-01-28,2.678,0.0,99,100.0,2026-08-21,1,13354750000.0,2021-12-31,2026-12-31,3.059,0.3209,10421.59,0.354,10421.59,ULSAN PROVINCIAL21-12,울산지역개발21-12,KR,ULSAN PROVINCIAL DEVELOPMENT21-12,장내,울산지역개발채권 21-12,KR2008012BC0,울산광역시,Y,16,매우낮은위험(6등급),2026-08-21,,132.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
